
|  :dir | :prct | :len |               :low |              :high |             :close |  :dt-first |   :dt-last |
| :down |   3.1 |    2 |  77.38999938964844 |  79.76000213623047 |  77.38999938964844 | 2011-11-09 | 2011-11-10 |
|   :up |   3.0 |    3 |  77.38999938964844 |  79.72000122070312 |  79.72000122070312 | 2011-11-10 | 2011-11-14 |
| :down |   7.9 |   10 |   73.9000015258789 |  79.72000122070312 |   73.9000015258789 | 2011-11-14 | 2011-11-28 |
|   :up |  18.4 |   92 |   73.9000015258789 |  87.48999786376953 |  87.48999786376953 | 2011-11-28 | 2012-04-10 |
| :down |   6.5 |   59 |  82.16999816894531 |  87.48999786376953 |  82.16999816894531 | 2012-04-10 | 2012-04-16 |
|   :up |   5.9 |   18 |  82.16999816894531 |  87.04000091552734 |  87.04000091552734 | 2012-04-16 | 2012-05-04 |
| :down |  12.2 |   26 |   77.5999984741211 |  87.04000091552734 |   77.5999984741211 | 2012-05-04 | 2012-06-07 |
|   :up |   9.5 |   12 |   77.5999984741211 |  84.97000122070312 |  84.97000122070312 | 2012-06-07 | 2012-06-21 |
| :down |   4.6 |    4 |  81.23999786376953 |  84.97000122070312 |  81.23999786376953 | 2012-06-21 | 2012-06-26 |
|   :up |   6.2 |    9 |  81.23999786376953 |  86.27999877929688 |  86.27999877929688 | 2012-06-26 | 2012-07-09 |
| :down |   3.8 |    5 |  83.11000061035156 |  86.27999877929688 |  83.11000061035156 | 2012-07-09 | 2012-07-11 |
|   :up |   3.7 |    9 |  83.11000061035156 |  86.20999908447266 |  86.20999908447266 | 2012-07-11 | 2012-07-23 |
| :down |   1.9 |    5 |  84.58000183105469 |  86.20999908447266 |  84.58000183105469 | 2012-07-23 | 2012-07-25 |
|   :up |   3.5 |    7 |  84.58000183105469 |  87.55999755859375 |  87.55999755859375 | 2012-07-25 | 2012-08-02 |
| :down |   2.0 |    4 |  85.87999725341797 |  87.55999755859375 |  85.87999725341797 | 2012-08-02 | 2012-08-03 |
|   :up |   3.2 |   13 |  85.87999725341797 |  88.66999816894531 |  88.66999816894531 | 2012-08-03 | 2012-08-21 |
| :down |   1.6 |    6 |  87.30999755859375 |  88.66999816894531 |  87.30999755859375 | 2012-08-21 | 2012-08-24 |
|   :up |   0.8 |    2 |  87.30999755859375 |  88.05000305175781 |  88.05000305175781 | 2012-08-24 | 2012-08-27 |
| :down |   0.4 |    2 |  87.73999786376953 |  88.05000305175781 |  87.73999786376953 | 2012-08-27 | 2012-08-28 |
|   :up |   0.4 |    2 |  87.73999786376953 |   88.0999984741211 |   88.0999984741211 | 2012-08-28 | 2012-08-29 |
| :down |   1.1 |    6 |  87.12000274658203 |   88.0999984741211 |  87.12000274658203 | 2012-08-29 | 2012-09-06 |
|   :up |   5.9 |   11 |  87.12000274658203 |  92.30000305175781 |  92.30000305175781 | 2012-09-06 | 2012-09-19 |
| :down |   1.9 |    4 |  90.56999969482422 |  92.30000305175781 |  90.56999969482422 | 2012-09-19 | 2012-09-20 |
|   :up |   1.5 |    5 |  90.56999969482422 |  91.91999816894531 |  91.91999816894531 | 2012-09-20 | 2012-09-26 |
| :down |   0.8 |    4 |   91.2300033569336 |  91.91999816894531 |   91.2300033569336 | 2012-09-26 | 2012-09-27 |
|   :up |   0.6 |    2 |   91.2300033569336 |  91.80000305175781 |  91.80000305175781 | 2012-09-27 | 2012-09-28 |
| :down |   0.4 |    2 |  91.44999694824219 |  91.80000305175781 |  91.44999694824219 | 2012-09-28 | 2012-10-01 |
|   :up |   1.3 |    7 |  91.44999694824219 |  92.68000030517578 |  92.68000030517578 | 2012-10-01 | 2012-10-09 |
| :down |   1.8 |    6 |  91.02999877929688 |  92.68000030517578 |  91.02999877929688 | 2012-10-09 | 2012-10-16 |
|   :up |   2.7 |    7 |  91.02999877929688 |   93.4800033569336 |   93.4800033569336 | 2012-10-16 | 2012-10-19 |
| :down |   4.0 |    7 |  89.87999725341797 |   93.4800033569336 |  89.87999725341797 | 2012-10-19 | 2012-10-31 |
|   :up |   1.9 |    5 |  89.87999725341797 |   91.5999984741211 |   91.5999984741211 | 2012-10-31 | 2012-11-02 |
| :down |   1.5 |    3 |   90.2699966430664 |   91.5999984741211 |   90.2699966430664 | 2012-11-02 | 2012-11-06 |
|   :up |   1.5 |    3 |   90.2699966430664 |  91.61000061035156 |  91.61000061035156 | 2012-11-06 | 2012-11-07 |
| :down |   6.4 |   11 |  86.06999969482422 |  91.61000061035156 |  86.06999969482422 | 2012-11-07 | 2012-11-21 |
|   :up |   3.5 |    8 |  86.06999969482422 |  89.08999633789062 |  89.08999633789062 | 2012-11-21 | 2012-11-27 |
| :down |   2.0 |    3 |   87.3499984741211 |  89.08999633789062 |   87.3499984741211 | 2012-11-27 | 2012-11-28 |
|   :up |   0.9 |    4 |   87.3499984741211 |  88.13999938964844 |  88.13999938964844 | 2012-11-28 | 2012-12-03 |
| :down |   1.1 |    3 |  87.19000244140625 |  88.13999938964844 |  87.19000244140625 | 2012-12-03 | 2012-12-05 |
|   :up |   2.6 |    7 |  87.19000244140625 |  89.44999694824219 |  89.44999694824219 | 2012-12-05 | 2012-12-13 |
| :down |   1.6 |    3 |  88.08000183105469 |  89.44999694824219 |  88.08000183105469 | 2012-12-13 | 2012-12-17 |
|   :up |   1.7 |    3 |  88.08000183105469 |  89.55999755859375 |  89.55999755859375 | 2012-12-17 | 2012-12-19 |
| :down |   1.3 |    2 |   88.4364013671875 |  89.55999755859375 |   88.4364013671875 | 2012-12-19 | 2012-12-20 |
|   :up |   0.5 |    2 |   88.4364013671875 |  88.88999938964844 |  88.88999938964844 | 2012-12-20 | 2012-12-21 |
| :down |   4.5 |    6 |   85.0999984741211 |  88.88999938964844 |   85.0999984741211 | 2012-12-21 | 2012-12-31 |
|   :up |   7.8 |   24 |   85.0999984741211 |  91.76000213623047 |  91.76000213623047 | 2012-12-31 | 2013-02-04 |
| :down |   4.0 |   14 |              88.25 |  91.76000213623047 |              88.25 | 2013-02-04 | 2013-02-19 |
|   :up |   1.2 |    8 |              88.25 |  89.31999969482422 |  89.31999969482422 | 2013-02-19 | 2013-02-20 |
| :down |   0.8 |    3 |  88.58999633789062 |  89.31999969482422 |  88.58999633789062 | 2013-02-20 | 2013-02-22 |
|   :up |   0.7 |    2 |  88.58999633789062 |  89.19999694824219 |  89.19999694824219 | 2013-02-22 | 2013-02-25 |
| :down |   1.7 |    2 |  87.69999694824219 |  89.19999694824219 |  87.69999694824219 | 2013-02-25 | 2013-02-26 |
|   :up |   2.1 |    5 |  87.69999694824219 |  89.55000305175781 |  89.55000305175781 | 2013-02-26 | 2013-03-04 |
| :down |   0.7 |    3 |  88.94999694824219 |  89.55000305175781 |  88.94999694824219 | 2013-03-04 | 2013-03-05 |
|   :up |   0.7 |    3 |  88.94999694824219 |  89.61000061035156 |  89.61000061035156 | 2013-03-05 | 2013-03-07 |
| :down |   1.0 |    4 |  88.70999908447266 |  89.61000061035156 |  88.70999908447266 | 2013-03-07 | 2013-03-11 |
|   :up |   1.3 |    6 |  88.70999908447266 |  89.83000183105469 |  89.83000183105469 | 2013-03-11 | 2013-03-15 |
| :down |   1.9 |    6 |  88.16999816894531 |  89.83000183105469 |  88.16999816894531 | 2013-03-15 | 2013-03-22 |
|   :up |   2.9 |    8 |  88.16999816894531 |   90.7699966430664 |   90.7699966430664 | 2013-03-22 | 2013-04-03 |
| :down |   5.4 |   15 |  86.08000183105469 |   90.7699966430664 |  86.08000183105469 | 2013-04-03 | 2013-04-22 |
|   :up |   3.9 |    6 |  86.08000183105469 |  89.43000030517578 |  89.43000030517578 | 2013-04-22 | 2013-04-25 |
| :down |   1.6 |    4 |               88.0 |  89.43000030517578 |               88.0 | 2013-04-25 | 2013-04-30 |
|   :up |   1.1 |    3 |               88.0 |  88.98999786376953 |  88.98999786376953 | 2013-04-30 | 2013-05-01 |
| :down |   1.7 |    2 |  87.51000213623047 |  88.98999786376953 |  87.51000213623047 | 2013-05-01 | 2013-05-02 |
|   :up |   4.8 |    7 |  87.51000213623047 |  91.69999694824219 |  91.69999694824219 | 2013-05-02 | 2013-05-10 |
| :down |   1.8 |    4 |   90.0999984741211 |  91.69999694824219 |   90.0999984741211 | 2013-05-10 | 2013-05-14 |
|   :up |   1.3 |    3 |   90.0999984741211 |  91.23999786376953 |  91.23999786376953 | 2013-05-14 | 2013-05-16 |
| :down |   0.6 |    2 |  90.69999694824219 |  91.23999786376953 |  90.69999694824219 | 2013-05-16 | 2013-05-17 |
|   :up |   2.3 |    5 |  90.69999694824219 |  92.80000305175781 |  92.80000305175781 | 2013-05-17 | 2013-05-23 |
| :down |   1.4 |    4 |  91.52999877929688 |  92.80000305175781 |  91.52999877929688 | 2013-05-23 | 2013-05-28 |
|   :up |   0.9 |    2 |  91.52999877929688 |  92.37999725341797 |  92.37999725341797 | 2013-05-28 | 2013-05-29 |
| :down |   2.1 |    4 |  90.47000122070312 |  92.37999725341797 |  90.47000122070312 | 2013-05-29 | 2013-06-03 |
|   :up |   1.1 |    2 |  90.47000122070312 |  91.45999908447266 |  91.45999908447266 | 2013-06-03 | 2013-06-04 |
| :down |   2.0 |    3 |   89.6500015258789 |  91.45999908447266 |   89.6500015258789 | 2013-06-04 | 2013-06-06 |
|   :up |   2.0 |    4 |   89.6500015258789 |  91.44999694824219 |  91.44999694824219 | 2013-06-06 | 2013-06-11 |
| :down |   1.9 |    4 |  89.73999786376953 |  91.44999694824219 |  89.73999786376953 | 2013-06-11 | 2013-06-13 |
|   :up |   1.8 |    2 |  89.73999786376953 |  91.33000183105469 |  91.33000183105469 | 2013-06-13 | 2013-06-14 |
| :down |   0.8 |    2 |  90.58000183105469 |  91.33000183105469 |  90.58000183105469 | 2013-06-14 | 2013-06-17 |
|   :up |   1.5 |    3 |  90.58000183105469 |  91.93000030517578 |  91.93000030517578 | 2013-06-17 | 2013-06-19 |
| :down |   3.9 |    6 |   88.4800033569336 |  91.93000030517578 |   88.4800033569336 | 2013-06-19 | 2013-06-26 |
|   :up |   7.6 |   27 |   88.4800033569336 |  95.19999694824219 |  95.19999694824219 | 2013-06-26 | 2013-08-01 |
| :down |  10.2 |   40 |  86.41999816894531 |  95.19999694824219 |  86.41999816894531 | 2013-08-01 | 2013-09-18 |
|   :up |   3.7 |   22 |  86.41999816894531 |  89.58000183105469 |  89.58000183105469 | 2013-09-18 | 2013-09-23 |
| :down |   5.2 |   17 |  85.16000366210938 |  89.58000183105469 |  85.16000366210938 | 2013-09-23 | 2013-10-11 |
|   :up |   2.9 |    4 |  85.16000366210938 |   87.5999984741211 |   87.5999984741211 | 2013-10-11 | 2013-10-15 |
| :down |   0.9 |    2 |  86.79000091552734 |   87.5999984741211 |  86.79000091552734 | 2013-10-15 | 2013-10-16 |
|   :up |   0.9 |    4 |  86.79000091552734 |  87.55000305175781 |  87.55000305175781 | 2013-10-16 | 2013-10-21 |
| :down |   0.4 |    2 |   87.2300033569336 |  87.55000305175781 |   87.2300033569336 | 2013-10-21 | 2013-10-22 |
|   :up |   0.9 |    2 |   87.2300033569336 |   87.9800033569336 |   87.9800033569336 | 2013-10-22 | 2013-10-23 |
| :down |   0.4 |    2 |  87.61000061035156 |   87.9800033569336 |  87.61000061035156 | 2013-10-23 | 2013-10-24 |
|   :up |   0.9 |    2 |  87.61000061035156 |  88.41999816894531 |  88.41999816894531 | 2013-10-24 | 2013-10-25 |
| :down |   0.5 |    2 |  87.97000122070312 |  88.41999816894531 |  87.97000122070312 | 2013-10-25 | 2013-10-28 |
|   :up |  15.4 |   60 |  87.97000122070312 | 101.51000213623047 | 101.51000213623047 | 2013-10-28 | 2014-01-23 |
| :down |  13.4 |   33 |   89.5199966430664 | 101.51000213623047 |   89.5199966430664 | 2014-01-23 | 2014-02-14 |
|   :up |   7.8 |   16 |   89.5199966430664 |   96.5199966430664 |   96.5199966430664 | 2014-02-14 | 2014-03-05 |
| :down |   2.9 |    3 |  93.76000213623047 |   96.5199966430664 |  93.76000213623047 | 2014-03-05 | 2014-03-07 |
|   :up |   1.9 |    3 |  93.76000213623047 |               95.5 |               95.5 | 2014-03-07 | 2014-03-11 |
| :down |   2.2 |    5 |  93.47000122070312 |               95.5 |  93.47000122070312 | 2014-03-11 | 2014-03-17 |
|   :up |   1.3 |    3 |  93.47000122070312 |  94.70999908447266 |  94.70999908447266 | 2014-03-17 | 2014-03-19 |
| :down |   1.0 |    2 |   93.7300033569336 |  94.70999908447266 |   93.7300033569336 | 2014-03-19 | 2014-03-20 |
|   :up |   0.9 |    2 |   93.7300033569336 |  94.58000183105469 |  94.58000183105469 | 2014-03-20 | 2014-03-21 |
| :down |   0.3 |    2 |  94.30999755859375 |  94.58000183105469 |  94.30999755859375 | 2014-03-21 | 2014-03-24 |
|   :up |   0.6 |    3 |  94.30999755859375 |  94.91000366210938 |  94.91000366210938 | 2014-03-24 | 2014-03-26 |
| :down |   0.2 |    2 |  94.69999694824219 |  94.91000366210938 |  94.69999694824219 | 2014-03-26 | 2014-03-27 |
|   :up |   3.4 |    8 |  94.69999694824219 |  97.94999694824219 |  97.94999694824219 | 2014-03-27 | 2014-04-07 |
| :down |   1.2 |    4 |  96.77999877929688 |  97.94999694824219 |  96.77999877929688 | 2014-04-07 | 2014-04-08 |
|   :up |   0.7 |    3 |  96.77999877929688 |  97.44999694824219 |  97.44999694824219 | 2014-04-08 | 2014-04-10 |
| :down |   0.8 |    4 |  96.72000122070312 |  97.44999694824219 |  96.72000122070312 | 2014-04-10 | 2014-04-14 |
|   :up |   6.6 |   23 |  96.72000122070312 | 103.11000061035156 | 103.11000061035156 | 2014-04-14 | 2014-05-15 |
| :down |   2.4 |   10 | 100.66999816894531 | 103.11000061035156 | 100.66999816894531 | 2014-05-15 | 2014-05-21 |
|   :up |   1.4 |    2 | 100.66999816894531 | 102.02999877929688 | 102.02999877929688 | 2014-05-21 | 2014-05-22 |
| :down |   2.1 |   11 |  99.94000244140625 | 102.02999877929688 |  99.94000244140625 | 2014-05-22 | 2014-06-06 |
|   :up |   4.4 |   16 |  99.94000244140625 | 104.37999725341797 | 104.37999725341797 | 2014-06-06 | 2014-06-24 |
| :down |   3.7 |    8 | 100.68000030517578 | 104.37999725341797 | 100.68000030517578 | 2014-06-24 | 2014-07-03 |
|   :up |   2.9 |    7 | 100.68000030517578 | 103.55000305175781 | 103.55000305175781 | 2014-07-03 | 2014-07-10 |
| :down |   1.8 |    3 | 101.73999786376953 | 103.55000305175781 | 101.73999786376953 | 2014-07-10 | 2014-07-14 |
|   :up |   0.9 |    2 | 101.73999786376953 | 102.68000030517578 | 102.68000030517578 | 2014-07-14 | 2014-07-15 |
| :down |   0.3 |    2 | 102.38999938964844 | 102.68000030517578 | 102.38999938964844 | 2014-07-15 | 2014-07-16 |
|   :up |   1.3 |    2 | 102.38999938964844 |  103.7699966430664 |  103.7699966430664 | 2014-07-16 | 2014-07-17 |
| :down |   1.4 |    3 | 102.30999755859375 |  103.7699966430664 | 102.30999755859375 | 2014-07-17 | 2014-07-21 |
|   :up |   1.9 |    6 | 102.30999755859375 | 104.27999877929688 | 104.27999877929688 | 2014-07-21 | 2014-07-25 |
| :down |   1.1 |    3 | 103.18000030517578 | 104.27999877929688 | 103.18000030517578 | 2014-07-25 | 2014-07-29 |
|   :up |   0.4 |    3 | 103.18000030517578 | 103.55000305175781 | 103.55000305175781 | 2014-07-29 | 2014-07-30 |
| :down |  14.8 |   62 |  90.22000122070312 | 103.55000305175781 |  90.22000122070312 | 2014-07-30 | 2014-10-24 |
|   :up |   7.2 |   14 |  90.22000122070312 |  96.70999908447266 |  96.70999908447266 | 2014-10-24 | 2014-11-04 |
| :down |   2.3 |    4 |   94.5199966430664 |  96.70999908447266 |   94.5199966430664 | 2014-11-04 | 2014-11-06 |
|   :up |   2.2 |    6 |   94.5199966430664 |  96.58999633789062 |  96.58999633789062 | 2014-11-06 | 2014-11-12 |
| :down |   2.0 |    8 |  94.66000366210938 |  96.58999633789062 |  94.66000366210938 | 2014-11-12 | 2014-11-19 |
|   :up |   2.3 |    7 |  94.66000366210938 |  96.80999755859375 |  96.80999755859375 | 2014-11-19 | 2014-11-24 |
| :down |   6.9 |    6 |  90.54000091552734 |  96.80999755859375 |  90.54000091552734 | 2014-11-24 | 2014-12-02 |
|   :up |   4.9 |    6 |  90.54000091552734 |  94.94999694824219 |  94.94999694824219 | 2014-12-02 | 2014-12-08 |
| :down |   9.9 |   10 |  86.41000366210938 |  94.94999694824219 |  86.41000366210938 | 2014-12-08 | 2014-12-17 |
|   :up |   9.5 |   12 |  86.41000366210938 |  94.58999633789062 |  94.58999633789062 | 2014-12-17 | 2015-01-05 |
| :down |   5.3 |   10 |  89.80999755859375 |  94.58999633789062 |  89.80999755859375 | 2015-01-05 | 2015-01-08 |
|   :up |   2.7 |    4 |  89.80999755859375 |   92.2300033569336 |   92.2300033569336 | 2015-01-08 | 2015-01-12 |
| :down |   3.7 |    6 |  88.95999908447266 |   92.2300033569336 |  88.95999908447266 | 2015-01-12 | 2015-01-16 |
|   :up |   4.4 |    5 |  88.95999908447266 |  92.87000274658203 |  92.87000274658203 | 2015-01-16 | 2015-01-23 |
| :down |   2.2 |    2 |  90.88999938964844 |  92.87000274658203 |  90.88999938964844 | 2015-01-23 | 2015-01-26 |
|   :up |   1.0 |    2 |  90.88999938964844 |  91.76000213623047 |  91.76000213623047 | 2015-01-26 | 2015-01-27 |
| :down |   5.0 |    5 |  87.41999816894531 |  91.76000213623047 |  87.41999816894531 | 2015-01-27 | 2015-02-02 |
|   :up |   5.7 |    8 |  87.41999816894531 |  92.36000061035156 |  92.36000061035156 | 2015-02-02 | 2015-02-11 |
| :down |   1.9 |    5 |   90.5999984741211 |  92.36000061035156 |   90.5999984741211 | 2015-02-11 | 2015-02-12 |
|   :up |   3.1 |    4 |   90.5999984741211 |  93.37000274658203 |  93.37000274658203 | 2015-02-12 | 2015-02-18 |
| :down |  11.7 |   40 |  83.58000183105469 |  93.37000274658203 |  83.58000183105469 | 2015-02-18 | 2015-04-14 |
|   :up |   6.6 |   30 |  83.58000183105469 |  89.11000061035156 |  89.11000061035156 | 2015-04-14 | 2015-05-11 |
| :down |   2.9 |    9 |  86.55999755859375 |  89.11000061035156 |  86.55999755859375 | 2015-05-11 | 2015-05-15 |
|   :up |   0.9 |    3 |  86.55999755859375 |   87.3499984741211 |   87.3499984741211 | 2015-05-15 | 2015-05-18 |
| :down |   0.6 |    3 |   86.8499984741211 |   87.3499984741211 |   86.8499984741211 | 2015-05-18 | 2015-05-20 |
|   :up |   0.4 |    4 |   86.8499984741211 |  87.20999908447266 |  87.20999908447266 | 2015-05-20 | 2015-05-22 |
| :down |   3.6 |   13 |  84.22000122070312 |  87.20999908447266 |  84.22000122070312 | 2015-05-22 | 2015-06-10 |
|   :up |   1.2 |    6 |  84.22000122070312 |  85.20999908447266 |  85.20999908447266 | 2015-06-10 | 2015-06-12 |
| :down |   1.8 |    4 |  83.72000122070312 |  85.20999908447266 |  83.72000122070312 | 2015-06-12 | 2015-06-16 |
|   :up |   2.1 |    7 |  83.72000122070312 |   85.4800033569336 |   85.4800033569336 | 2015-06-16 | 2015-06-24 |
| :down |   4.8 |   17 |   81.5999984741211 |   85.4800033569336 |   81.5999984741211 | 2015-06-24 | 2015-07-14 |
|   :up |   1.9 |    6 |   81.5999984741211 |  83.11000061035156 |  83.11000061035156 | 2015-07-14 | 2015-07-17 |
| :down |   4.9 |   10 |  79.26000213623047 |  83.11000061035156 |  79.26000213623047 | 2015-07-17 | 2015-07-28 |
|   :up |   4.9 |    4 |  79.26000213623047 |  83.13999938964844 |  83.13999938964844 | 2015-07-28 | 2015-07-31 |
| :down |   8.2 |    8 |  76.83000183105469 |  83.13999938964844 |  76.83000183105469 | 2015-07-31 | 2015-08-10 |
|   :up |   2.5 |    2 |  76.83000183105469 |              78.75 |              78.75 | 2015-08-10 | 2015-08-11 |
| :down |   1.6 |    2 |  77.48999786376953 |              78.75 |  77.48999786376953 | 2015-08-11 | 2015-08-12 |
|   :up |   1.7 |    3 |  77.48999786376953 |  78.79000091552734 |  78.79000091552734 | 2015-08-12 | 2015-08-14 |
| :down |   0.5 |    3 |  78.36000061035156 |  78.79000091552734 |  78.36000061035156 | 2015-08-14 | 2015-08-17 |
|   :up |   0.5 |    2 |  78.36000061035156 |   78.7699966430664 |   78.7699966430664 | 2015-08-17 | 2015-08-18 |
| :down |  14.6 |    7 |  68.70999908447266 |   78.7699966430664 |  68.70999908447266 | 2015-08-18 | 2015-08-26 |
|   :up |   9.5 |    5 |  68.70999908447266 |  75.23999786376953 |  75.23999786376953 | 2015-08-26 | 2015-09-01 |
| :down |   4.4 |    2 |  72.08000183105469 |  75.23999786376953 |  72.08000183105469 | 2015-09-01 | 2015-09-02 |
|   :up |   2.4 |    3 |  72.08000183105469 |  73.79000091552734 |  73.79000091552734 | 2015-09-02 | 2015-09-04 |
| :down |   1.8 |    2 |  72.45999908447266 |  73.79000091552734 |  72.45999908447266 | 2015-09-04 | 2015-09-08 |
|   :up |   1.4 |    2 |  72.45999908447266 |               73.5 |               73.5 | 2015-09-08 | 2015-09-09 |
| :down |   2.1 |    2 |               72.0 |               73.5 |               72.0 | 2015-09-09 | 2015-09-10 |
|   :up |   3.4 |    7 |               72.0 |  74.45999908447266 |  74.45999908447266 | 2015-09-10 | 2015-09-18 |
| :down |   2.4 |    2 |  72.68000030517578 |  74.45999908447266 |  72.68000030517578 | 2015-09-18 | 2015-09-21 |
|   :up |   1.0 |    2 |  72.68000030517578 |  73.38999938964844 |  73.38999938964844 | 2015-09-21 | 2015-09-22 |
| :down |   1.5 |    3 |  72.30000305175781 |  73.38999938964844 |  72.30000305175781 | 2015-09-22 | 2015-09-24 |
|   :up |   1.3 |    3 |  72.30000305175781 |   73.2300033569336 |   73.2300033569336 | 2015-09-24 | 2015-09-28 |
| :down |   0.9 |    2 |   72.5999984741211 |   73.2300033569336 |   72.5999984741211 | 2015-09-28 | 2015-09-29 |
|   :up |  19.6 |   30 |   72.5999984741211 |   86.8499984741211 |   86.8499984741211 | 2015-09-29 | 2015-11-09 |
| :down |  11.2 |    9 |   78.0999984741211 |   86.8499984741211 |   78.0999984741211 | 2015-11-09 | 2015-11-16 |
|   :up |   3.6 |    2 |   78.0999984741211 |   80.9000015258789 |   80.9000015258789 | 2015-11-16 | 2015-11-17 |
| :down |   1.2 |    2 |  79.95999908447266 |   80.9000015258789 |  79.95999908447266 | 2015-11-17 | 2015-11-18 |
|   :up |   1.0 |    2 |  79.95999908447266 |  80.73999786376953 |  80.73999786376953 | 2015-11-18 | 2015-11-19 |
| :down |   1.2 |    3 |  79.79000091552734 |  80.73999786376953 |  79.79000091552734 | 2015-11-19 | 2015-11-23 |
|   :up |   2.6 |    3 |  79.79000091552734 |  81.87999725341797 |  81.87999725341797 | 2015-11-23 | 2015-11-25 |
| :down |   0.8 |    3 |   81.2300033569336 |  81.87999725341797 |   81.2300033569336 | 2015-11-25 | 2015-11-30 |
|   :up |   0.8 |    3 |   81.2300033569336 |  81.88999938964844 |  81.88999938964844 | 2015-11-30 | 2015-12-02 |
| :down |  10.2 |   10 |  74.33999633789062 |  81.88999938964844 |  74.33999633789062 | 2015-12-02 | 2015-12-15 |
|   :up |   6.8 |    5 |  74.33999633789062 |  79.43000030517578 |  79.43000030517578 | 2015-12-15 | 2015-12-18 |
| :down |   2.8 |    6 |  77.26000213623047 |  79.43000030517578 |  77.26000213623047 | 2015-12-18 | 2015-12-23 |
|   :up |   3.8 |    4 |  77.26000213623047 |  80.19000244140625 |  80.19000244140625 | 2015-12-23 | 2015-12-28 |
| :down |   8.8 |   13 |  73.69000244140625 |  80.19000244140625 |  73.69000244140625 | 2015-12-28 | 2016-01-13 |
|   :up |   7.4 |    5 |  73.69000244140625 |  79.12000274658203 |  79.12000274658203 | 2016-01-13 | 2016-01-19 |
| :down |   8.1 |    5 |  73.18000030517578 |  79.12000274658203 |  73.18000030517578 | 2016-01-19 | 2016-01-22 |
|   :up |   4.6 |    3 |  73.18000030517578 |  76.56999969482422 |  76.56999969482422 | 2016-01-22 | 2016-01-25 |
| :down |   3.5 |    2 |   73.9800033569336 |  76.56999969482422 |   73.9800033569336 | 2016-01-25 | 2016-01-26 |
|   :up |   3.7 |    2 |   73.9800033569336 |  76.69999694824219 |  76.69999694824219 | 2016-01-26 | 2016-01-27 |
| :down |   1.9 |    2 |  75.29000091552734 |  76.69999694824219 |  75.29000091552734 | 2016-01-27 | 2016-01-28 |
|   :up |   3.4 |    3 |  75.29000091552734 |   77.8499984741211 |   77.8499984741211 | 2016-01-28 | 2016-02-01 |
| :down |   4.4 |    3 |  74.58999633789062 |   77.8499984741211 |  74.58999633789062 | 2016-02-01 | 2016-02-03 |
|   :up |  27.5 |  124 |  74.58999633789062 |  95.12000274658203 |  95.12000274658203 | 2016-02-03 | 2016-07-29 |
| :down |  10.8 |   17 |  85.86000061035156 |  95.12000274658203 |  85.86000061035156 | 2016-07-29 | 2016-08-09 |
|   :up |   3.3 |    7 |  85.86000061035156 |  88.69999694824219 |  88.69999694824219 | 2016-08-09 | 2016-08-10 |
| :down |   2.7 |    3 |  86.41000366210938 |  88.69999694824219 |  86.41000366210938 | 2016-08-10 | 2016-08-12 |
|   :up |   2.9 |    7 |  86.41000366210938 |  88.91000366210938 |  88.91000366210938 | 2016-08-12 | 2016-08-19 |
| :down |   1.9 |    7 |   87.2699966430664 |  88.91000366210938 |   87.2699966430664 | 2016-08-19 | 2016-08-29 |
|   :up |   0.7 |    2 |   87.2699966430664 |  87.83999633789062 |  87.83999633789062 | 2016-08-29 | 2016-08-30 |
| :down |   1.2 |    4 |  86.83999633789062 |  87.83999633789062 |  86.83999633789062 | 2016-08-30 | 2016-09-02 |
|   :up |   2.5 |    5 |  86.83999633789062 |  89.05000305175781 |  89.05000305175781 | 2016-09-02 | 2016-09-09 |
| :down |   7.9 |   14 |  82.54000091552734 |  89.05000305175781 |  82.54000091552734 | 2016-09-09 | 2016-09-28 |
|   :up |   7.1 |   17 |  82.54000091552734 |  88.44000244140625 |  88.44000244140625 | 2016-09-28 | 2016-10-13 |
| :down |   2.2 |    7 |  86.54000091552734 |  88.44000244140625 |  86.54000091552734 | 2016-10-13 | 2016-10-19 |
|   :up |   0.8 |    5 |  86.54000091552734 |  87.20999908447266 |  87.20999908447266 | 2016-10-19 | 2016-10-21 |
| :down |   0.7 |    2 |  86.62000274658203 |  87.20999908447266 |  86.62000274658203 | 2016-10-21 | 2016-10-24 |
|   :up |   0.3 |    2 |  86.62000274658203 |  86.91000366210938 |  86.91000366210938 | 2016-10-24 | 2016-10-25 |
| :down |   0.2 |    2 |  86.72000122070312 |  86.91000366210938 |  86.72000122070312 | 2016-10-25 | 2016-10-26 |
|   :up |   0.4 |    2 |  86.72000122070312 |  87.08999633789062 |  87.08999633789062 | 2016-10-26 | 2016-10-27 |
| :down |   4.5 |    8 |  83.31999969482422 |  87.08999633789062 |  83.31999969482422 | 2016-10-27 | 2016-11-07 |
|   :up |   4.5 |    9 |  83.31999969482422 |  87.05000305175781 |  87.05000305175781 | 2016-11-07 | 2016-11-11 |
| :down |   2.1 |    3 |  85.27999877929688 |  87.05000305175781 |  85.27999877929688 | 2016-11-11 | 2016-11-15 |
|   :up |   1.8 |    2 |  85.27999877929688 |  86.81999969482422 |  86.81999969482422 | 2016-11-15 | 2016-11-16 |
| :down |   1.9 |    4 |   85.2300033569336 |  86.81999969482422 |   85.2300033569336 | 2016-11-16 | 2016-11-21 |
|   :up |   2.2 |    6 |   85.2300033569336 |  87.12000274658203 |  87.12000274658203 | 2016-11-21 | 2016-11-28 |
